hist_values,plant
"[1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 3, 3, 8, 7, 19, 29, 32, 31, 37, 23, 29, 13, 3, 4, 0, 2, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 2, 3, 5, 9, 17, 18, 25, 32, 38, 24, 27, 16, 8, 9, 4, 4, 1, 1, 0, 0, 0, 0, 2, 0, 0, 1, 1, 0, 2, 4, 8, 9, 9, 16, 10, 17, 27, 27, 23, 23, 24, 19, 10, 8, 4, 1, 1, 1, 0, 0, 0, 0, 2, 0, 0, 3, 2, 3, 7, 10, 10, 8, 10, 11, 11, 14, 13, 11, 17, 20, 27, 21, 17, 15, 7, 6, 1, 1, 0, 0, 0, 3, 2, 3, 4, 7, 10, 7, 8, 11, 4, 12, 11, 8, 7, 9, 8, 12, 13, 19, 23, 24, 14, 14, 8, 4, 1, 3, 2, 2, 5, 7, 8, 6, 8, 5, 8, 9, 4, 8, 6, 8, 2, 7, 8, 7, 13, 11, 13, 14, 15, 21, 19, 15, 8, 4, 2, 4, 4, 4, 8, 5, 9, 6, 7, 6, 9, 5, 4, 5, 5, 4, 5, 6, 5, 12, 12, 9, 14, 15, 12, 20, 19, 15, 13, 3, 2, 4, 4, 5, 7, 7, 7, 9, 4, 6, 9, 5, 5, 6, 1, 5, 5, 3, 13, 5, 9, 14, 13, 11, 16, 16, 21, 19, 11, 5, 3, 3, 5, 5, 8, 7, 8, 7, 5, 9, 5, 5, 4, 4, 4, 5, 8, 7, 6, 6, 8, 11, 13, 16, 11, 13, 16, 27, 10, 8, 3, 5, 5, 6, 9, 10, 7, 6, 10, 3, 5, 4, 5, 4, 8, 7, 5, 7, 5, 10, 10, 12, 7, 13, 13, 14, 23, 14, 13, 4]",styrax_obassia
"[1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 2, 3, 5, 5, 35, 43, 42, 41, 40, 39, 9, 7, 3, 4, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 1, 0, 7, 8, 9, 21, 40, 52, 56, 38, 24, 10, 6, 2, 3, 1, 1, 0, 2, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 5, 4, 8, 12, 16, 30, 33, 34, 34, 31, 26, 25, 8, 8, 3, 1, 0, 2, 0, 0, 1, 0, 1, 1, 0, 1, 2, 4, 4, 12, 10, 17, 22, 17, 14, 29, 20, 16, 29, 28, 23, 16, 9, 4, 3, 1, 1, 1, 0, 1, 0, 0, 1, 4, 4, 8, 8, 13, 16, 14, 13, 8, 14, 17, 19, 12, 16, 26, 20, 21, 17, 14, 10, 4, 3, 1, 1, 1, 0, 4, 3, 5, 9, 8, 13, 11, 10, 12, 11, 6, 8, 15, 16, 9, 12, 12, 26, 10, 19, 16, 18, 10, 11, 5, 4, 4, 3, 6, 7, 7, 13, 8, 9, 9, 12, 5, 4, 8, 12, 12, 10, 6, 9, 12, 15, 19, 13, 16, 13, 23, 9, 9, 6, 3, 4, 3, 3, 5, 7, 7, 11, 12, 10, 9, 9, 4, 5, 7, 8, 10, 13, 11, 7, 5, 22, 14, 16, 13, 17, 23, 14, 7, 5, 6, 3, 2, 5, 5, 7, 6, 12, 11, 10, 6, 10, 6, 7, 5, 8, 8, 8, 6, 13, 10, 15, 12, 17, 11, 17, 20, 22, 8, 7, 8, 4, 3, 4, 6, 6, 5, 11, 12, 11, 5, 8, 9, 7, 7, 7, 6, 4, 3, 11, 12, 13, 17, 15, 6, 13, 15, 23, 18, 12, 9, 8]",styrax_obassia
"[1, 1, 0, 1, 0, 0, 0, 2, 3, 3, 3, 5, 7, 21, 20, 17, 16, 15, 20, 14, 4, 3, 1, 1, 1, 1, 0, 0, 0, 1, 2, 0, 1, 0, 1, 2, 5, 0, 4, 3, 0, 4, 5, 10, 9, 13, 15, 16, 12, 21, 11, 14, 5, 2, 0, 2, 1, 0, 2, 1, 2, 0, 1, 2, 2, 4, 4, 3, 1, 3, 1, 3, 2, 6, 7, 8, 9, 13, 8, 13, 13, 15, 13, 8, 12, 3, 0, 3, 1, 1, 2, 1, 2, 0, 3, 6, 3, 5, 0, 4, 2, 5, 2, 4, 6, 6, 16, 9, 11, 13, 12, 5, 15, 6, 10, 5, 5, 0, 2, 1, 2, 1, 2, 1, 6, 6, 4, 2, 2, 4, 4, 3, 1, 6, 7, 11, 14, 13, 10, 13, 7, 7, 4, 7, 5, 9, 6, 1, 1, 2, 2, 3, 0, 3, 5, 7, 3, 3, 3, 3, 5, 2, 2, 5, 8, 12, 15, 8, 7, 11, 10, 5, 4, 5, 6, 8, 7, 4, 3, 2, 2, 3, 1, 2, 6, 6, 5, 1, 3, 4, 6, 3, 4, 5, 8, 11, 8, 8, 6, 8, 8, 8, 5, 3, 5, 8, 11, 7, 3, 3, 2, 3, 1, 2, 2, 8, 6, 2, 3, 6, 4, 6, 8, 5, 8, 2, 1, 9, 12, 10, 3, 7, 7, 4, 3, 6, 9, 13, 6, 3, 2, 3, 1, 2, 1, 8, 6, 2, 6, 6, 9, 6, 7, 5, 2, 4, 4, 4, 8, 11, 5, 5, 7, 5, 6, 5, 6, 12, 7, 6, 2, 3, 1, 2, 1, 4, 6, 4, 6, 7, 8, 7, 5, 7, 2, 2, 3, 5, 6, 5, 7, 5, 8, 7, 6, 3, 8, 11, 12, 8]",styrax_obassia
"[2, 0, 2, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 2, 0, 2, 1, 10, 13, 30, 54, 56, 57, 50, 22, 13, 7, 5, 3, 3, 2, 0, 2, 0, 1, 0, 0, 1, 0, 1, 0, 0, 2, 1, 2, 1, 5, 10, 14, 27, 44, 62, 64, 45, 20, 12, 5, 8, 6, 1, 2, 0, 2, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 2, 3, 8, 12, 9, 23, 40, 53, 60, 46, 23, 14, 8, 10, 10, 5, 1, 2, 2, 0, 1, 0, 1, 0, 1, 0, 1, 1, 2, 4, 3, 2, 8, 14, 25, 36, 48, 56, 51, 26, 16, 8, 5, 9, 5, 4, 5, 2, 2, 0, 1, 0, 1, 0, 1, 0, 5, 3, 3, 2, 3, 6, 19, 28, 25, 54, 58, 42, 24, 19, 8, 5, 7, 4, 6, 5, 3, 2, 2, 0, 1, 0, 1, 0, 4, 6, 1, 2, 2, 4, 11, 17, 27, 24, 35, 46, 58, 27, 14, 13, 11, 5, 6, 6, 4, 4, 3, 2, 2, 0, 1, 0, 3, 3, 3, 5, 1, 6, 7, 13, 14, 21, 23, 29, 33, 38, 37, 32, 17, 6, 11, 7, 7, 5, 4, 3, 3, 2, 2, 0, 4, 3, 4, 1, 6, 4, 7, 14, 11, 13, 20, 22, 30, 28, 25, 19, 31, 31, 17, 8, 11, 8, 3, 3, 3, 3, 3, 2, 5, 3, 5, 1, 5, 5, 7, 12, 14, 13, 20, 13, 20, 21, 22, 19, 19, 20, 20, 28, 21, 12, 9, 5, 4, 2, 3, 3, 3, 5, 5, 4, 4, 5, 6, 7, 12, 12, 20, 16, 13, 16, 13, 17, 20, 16, 17, 19, 19, 18, 24, 17, 11, 4, 4, 3, 2, 3, 4]",styrax_obassia
"[2, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 5, 6, 6, 20, 20, 23, 47, 25, 30, 37, 31, 10, 3, 2, 0, 2, 0, 0, 0, 0, 0, 2, 0, 0, 1, 0, 0, 4, 2, 6, 6, 12, 19, 29, 22, 31, 39, 40, 28, 14, 5, 4, 2, 2, 0, 2, 0, 0, 0, 1, 1, 0, 1, 0, 2, 1, 5, 1, 10, 6, 17, 11, 20, 19, 27, 23, 28, 35, 28, 16, 8, 4, 2, 2, 0, 2, 0, 0, 0, 2, 0, 1, 2, 2, 3, 3, 3, 8, 11, 13, 11, 16, 18, 17, 24, 23, 15, 26, 25, 20, 12, 6, 5, 2, 2, 0, 0, 0, 2, 0, 3, 3, 2, 3, 3, 4, 8, 15, 12, 16, 13, 17, 15, 20, 9, 16, 18, 21, 18, 23, 11, 9, 5, 2, 2, 0, 0, 0, 3, 2, 5, 3, 2, 5, 2, 12, 12, 16, 12, 14, 15, 12, 13, 12, 7, 15, 17, 19, 21, 18, 17, 4, 8, 2, 2, 0, 0, 3, 6, 3, 3, 3, 3, 4, 11, 13, 14, 15, 10, 6, 11, 12, 13, 6, 10, 14, 17, 19, 22, 21, 13, 7, 7, 2, 2, 3, 4, 2, 5, 3, 4, 4, 6, 13, 13, 12, 5, 10, 5, 4, 10, 10, 15, 10, 8, 12, 15, 21, 26, 22, 12, 5, 7, 5, 4, 3, 4, 0, 7, 2, 9, 13, 12, 8, 2, 7, 9, 3, 4, 4, 6, 12, 16, 8, 11, 11, 15, 16, 24, 28, 13, 7, 7, 3, 6, 2, 5, 4, 3, 9, 13, 13, 8, 3, 3, 6, 3, 5, 4, 7, 5, 7, 12, 14, 14, 12, 15, 14, 21, 26, 16, 11, 6]",styrax_obassia
"[1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 2, 1, 4, 6, 5, 7, 22, 21, 22, 35, 33, 35, 28, 17, 11, 10, 3, 1, 3, 2, 1, 0, 0, 0, 0, 0, 1, 3, 2, 2, 3, 1, 1, 8, 18, 26, 28, 22, 43, 30, 36, 20, 7, 4, 3, 0, 5, 2, 2, 2, 1, 1, 1, 2, 1, 2, 1, 1, 1, 2, 3, 3, 8, 16, 13, 29, 11, 27, 18, 18, 14, 24, 22, 16, 12, 8, 5, 4, 4, 2, 4, 4, 1, 0, 2, 0, 2, 2, 2, 10, 11, 19, 14, 21, 20, 15, 17, 12, 13, 10, 14, 18, 15, 13, 12, 6, 6, 3, 2, 3, 4, 1, 2, 3, 0, 3, 1, 3, 10, 13, 17, 19, 21, 18, 11, 13, 11, 11, 12, 11, 10, 15, 13, 14, 12, 4, 6, 5, 4, 3, 4, 0, 3, 2, 3, 1, 6, 9, 10, 12, 21, 20, 23, 7, 9, 11, 7, 11, 10, 11, 10, 11, 15, 10, 9, 8, 9, 2, 13, 4, 3, 1, 2, 0, 5, 10, 12, 6, 12, 17, 23, 17, 10, 9, 6, 8, 10, 5, 12, 9, 12, 16, 8, 10, 9, 7, 8, 11, 8, 4, 3, 1, 4, 5, 12, 8, 11, 11, 21, 11, 15, 10, 4, 8, 6, 10, 7, 6, 11, 8, 19, 9, 9, 10, 9, 8, 12, 9, 9, 4, 6, 6, 12, 4, 10, 9, 16, 16, 6, 8, 15, 3, 5, 5, 6, 11, 7, 6, 8, 12, 14, 9, 9, 13, 16, 6, 8, 11, 9, 5, 9, 11, 5, 9, 5, 18, 13, 8, 5, 13, 9, 8, 1, 1, 8, 6, 9, 6, 10, 13, 11, 11, 12, 16, 11, 10, 7, 11, 9]",styrax_obassia
"[2, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 4, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 12, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0]",syringa_reticulata
"[2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 2, 1, 1, 1, 3, 3, 8, 23, 32, 24, 34, 34, 10, 9, 3, 3, 0, 1, 1, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 1, 2, 3, 2, 3, 4, 6, 15, 18, 29, 37, 29, 19, 7, 2, 6, 3, 1, 1, 1, 1, 1, 2, 1, 1, 0, 1, 1, 3, 1, 3, 1, 4, 4, 6, 5, 17, 15, 27, 31, 29, 19, 9, 4, 2, 2, 3, 1, 1, 1, 1, 2, 1, 2, 0, 1, 2, 2, 2, 1, 4, 2, 5, 2, 6, 4, 8, 17, 17, 24, 22, 32, 22, 4, 4, 3, 3, 1, 1, 1, 1, 2, 2, 1, 1, 1, 1, 3, 1, 1, 5, 3, 3, 6, 3, 6, 5, 7, 16, 22, 17, 20, 30, 27, 4, 2, 3, 0, 2, 1, 1, 2, 1, 2, 0, 2, 1, 3, 1, 1, 4, 2, 4, 5, 7, 4, 5, 3, 3, 12, 16, 23, 21, 24, 20, 23, 3, 1, 1, 1, 2, 1, 3, 0, 2, 1, 3, 1, 1, 4, 2, 5, 4, 7, 6, 5, 3, 2, 6, 15, 27, 32, 11, 20, 14, 13, 3, 1, 1, 2, 1, 2, 2, 1, 1, 3, 2, 1, 2, 3, 3, 6, 7, 6, 6, 4, 2, 4, 5, 19, 26, 28, 18, 12, 13, 12, 3, 1, 1, 2, 1, 2, 2, 1, 2, 3, 1, 2, 4, 2, 7, 7, 6, 7, 3, 4, 7, 5, 13, 25, 22, 20, 9, 11, 19, 4, 3, 1, 1, 2, 2, 2, 1, 2, 3, 2, 2, 3, 2, 6, 10, 6, 7, 4, 6, 4, 9, 15, 19, 25, 19, 6, 6, 21, 3, 4]",syringa_reticulata
"[1, 1, 1, 0, 2, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 2, 14, 36, 50, 46, 45, 39, 21, 11, 1, 4, 1, 2, 2, 0, 2, 1, 3, 0, 2, 1, 0, 0, 0, 0, 3, 1, 2, 1, 1, 9, 29, 47, 61, 46, 37, 20, 4, 5, 2, 1, 1, 3, 1, 2, 2, 2, 3, 0, 0, 0, 0, 2, 3, 1, 0, 1, 3, 1, 8, 12, 26, 36, 42, 46, 43, 22, 10, 7, 5, 1, 2, 2, 3, 1, 3, 3, 0, 0, 2, 2, 1, 1, 0, 3, 1, 1, 3, 11, 14, 19, 31, 31, 39, 34, 28, 25, 11, 4, 3, 5, 2, 2, 3, 3, 3, 1, 0, 2, 2, 1, 1, 2, 1, 1, 3, 1, 8, 15, 14, 10, 36, 32, 32, 24, 24, 24, 19, 5, 6, 6, 3, 2, 2, 4, 3, 0, 2, 2, 1, 1, 2, 1, 1, 4, 1, 7, 13, 9, 15, 16, 30, 33, 23, 23, 25, 22, 12, 10, 9, 7, 4, 3, 2, 4, 1, 0, 2, 3, 1, 2, 1, 1, 3, 1, 8, 12, 9, 11, 18, 23, 28, 20, 27, 23, 28, 15, 8, 6, 7, 12, 4, 3, 2, 4, 1, 1, 3, 1, 1, 3, 1, 3, 1, 10, 12, 9, 10, 17, 26, 16, 19, 29, 29, 19, 21, 8, 6, 4, 11, 9, 4, 3, 2, 4, 1, 2, 2, 1, 3, 1, 3, 1, 9, 11, 10, 5, 18, 20, 24, 14, 13, 32, 21, 25, 15, 6, 8, 6, 8, 11, 4, 3, 2, 5, 0, 2, 2, 2, 2, 2, 2, 9, 10, 10, 5, 9, 21, 19, 23, 15, 19, 20, 24, 18, 14, 9, 7, 4, 9, 12]",syringa_reticulata
"[2, 0, 1, 2, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 2, 2, 7, 20, 28, 39, 33, 30, 38, 17, 12, 6, 5, 2, 2, 3, 1, 0, 1, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 3, 1, 3, 10, 22, 31, 43, 43, 28, 22, 10, 12, 4, 2, 4, 1, 1, 1, 2, 0, 1, 2, 0, 2, 1, 2, 1, 1, 1, 3, 2, 4, 8, 17, 21, 41, 33, 31, 33, 17, 7, 7, 5, 4, 3, 1, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 2, 1, 1, 4, 6, 12, 17, 27, 32, 26, 31, 30, 21, 5, 5, 4, 4, 4, 3, 1, 3, 0, 2, 1, 2, 4, 1, 1, 2, 1, 4, 0, 2, 5, 11, 9, 26, 24, 27, 18, 30, 36, 18, 3, 4, 4, 5, 4, 3, 2, 2, 1, 2, 1, 3, 2, 1, 3, 2, 3, 0, 4, 1, 6, 8, 12, 30, 22, 24, 17, 19, 30, 17, 15, 6, 6, 5, 4, 3, 2, 2, 1, 2, 2, 3, 1, 3, 1, 2, 3, 1, 4, 0, 2, 13, 7, 25, 24, 27, 16, 16, 16, 18, 15, 10, 19, 9, 4, 4, 1, 2, 1, 2, 3, 2, 2, 2, 2, 4, 0, 4, 1, 0, 4, 11, 4, 27, 25, 27, 14, 15, 21, 10, 11, 14, 17, 17, 4, 4, 1, 2, 1, 2, 3, 3, 1, 3, 2, 3, 1, 4, 0, 0, 13, 2, 5, 35, 25, 24, 10, 15, 22, 9, 9, 16, 23, 9, 4, 4, 1, 2, 1, 2, 3, 3, 1, 2, 2, 4, 0, 4, 1, 0, 13, 2, 6, 15, 40, 21, 10, 13, 22, 14, 13, 18, 17, 13]",syringa_reticulata
"[2, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 3, 0, 1, 1, 0, 7, 11, 20, 21, 25, 22, 23, 31, 19, 15, 15, 4, 1, 3, 3, 1, 1, 0, 3, 0, 1, 1, 0, 0, 0, 2, 0, 0, 2, 0, 1, 4, 17, 22, 32, 43, 33, 36, 12, 11, 0, 2, 0, 2, 2, 2, 1, 3, 0, 1, 1, 0, 2, 0, 0, 0, 0, 1, 1, 2, 0, 2, 8, 16, 15, 30, 29, 31, 27, 21, 13, 12, 6, 3, 3, 1, 3, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 0, 3, 1, 1, 15, 17, 17, 18, 27, 28, 23, 19, 18, 12, 9, 5, 2, 4, 1, 3, 0, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 3, 1, 3, 19, 21, 15, 18, 18, 21, 20, 26, 15, 11, 7, 10, 6, 4, 1, 3, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 2, 3, 13, 21, 16, 18, 15, 18, 21, 22, 21, 9, 7, 8, 12, 7, 4, 1, 3, 1, 1, 2, 0, 0, 1, 1, 0, 0, 1, 1, 1, 6, 7, 14, 22, 15, 17, 18, 19, 26, 21, 5, 6, 10, 15, 11, 4, 1, 3, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 2, 7, 11, 14, 17, 19, 23, 19, 21, 22, 10, 6, 9, 17, 15, 3, 1, 4, 0, 1, 3, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 4, 5, 7, 17, 21, 19, 27, 25, 20, 7, 13, 15, 20, 12, 3, 1, 3, 1, 1, 1, 2, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 3, 8, 8, 7, 20, 27, 29, 30, 15, 9, 21, 22, 13]",syringa_reticulata
"[1, 0, 0, 1, 2, 1, 2, 3, 5, 8, 15, 14, 12, 12, 12, 11, 11, 12, 9, 6, 2, 3, 0, 1, 1, 0, 1, 0, 1, 1, 3, 0, 0, 2, 3, 3, 5, 7, 4, 9, 4, 11, 14, 11, 5, 10, 8, 13, 8, 5, 5, 8, 4, 0, 2, 0, 1, 1, 0, 1, 2, 1, 2, 2, 1, 3, 5, 8, 9, 10, 8, 9, 5, 9, 4, 4, 13, 10, 8, 8, 10, 3, 6, 3, 1, 0, 1, 0, 1, 1, 3, 1, 3, 0, 4, 2, 8, 6, 11, 5, 9, 6, 7, 6, 4, 9, 6, 10, 8, 6, 8, 10, 3, 7, 1, 1, 1, 1, 0, 1, 3, 3, 0, 3, 5, 3, 4, 2, 10, 4, 8, 5, 11, 5, 7, 9, 5, 8, 8, 7, 4, 6, 3, 11, 4, 4, 2, 2, 0, 1, 4, 2, 2, 3, 6, 2, 0, 2, 6, 5, 7, 8, 5, 8, 12, 8, 8, 8, 4, 5, 2, 4, 5, 5, 7, 8, 5, 4, 1, 1, 3, 3, 2, 3, 5, 3, 0, 1, 2, 5, 5, 8, 6, 8, 6, 9, 15, 9, 4, 3, 0, 3, 3, 3, 7, 4, 4, 7, 8, 8, 3, 3, 2, 2, 4, 5, 0, 1, 5, 5, 7, 4, 5, 5, 9, 9, 7, 5, 5, 6, 6, 2, 3, 2, 1, 6, 4, 9, 14, 8, 2, 2, 2, 2, 3, 4, 9, 3, 8, 2, 5, 2, 1, 5, 2, 3, 1, 7, 2, 4, 3, 2, 3, 4, 1, 6, 4, 6, 19, 30, 2, 0, 0, 1, 0, 0, 0, 1, 2, 2, 1, 1, 1, 1, 1, 2, 1, 2, 2, 0, 1, 6, 1, 0, 0, 0, 0, 2, 2, 115]",syringa_reticulata
"[1, 1, 2, 2, 0, 1, 0, 0, 2, 1, 1, 1, 0, 3, 8, 10, 24, 44, 26, 37, 35, 33, 14, 2, 9, 3, 0, 1, 1, 1, 3, 3, 1, 1, 3, 1, 2, 1, 1, 1, 1, 1, 0, 1, 1, 2, 6, 9, 21, 36, 50, 37, 27, 22, 10, 7, 2, 7, 3, 3, 3, 3, 1, 2, 3, 1, 1, 2, 1, 1, 1, 1, 2, 1, 0, 2, 3, 6, 9, 13, 28, 38, 41, 30, 25, 16, 12, 8, 3, 6, 3, 3, 1, 2, 3, 1, 1, 2, 1, 2, 1, 2, 1, 2, 0, 2, 2, 4, 9, 4, 26, 21, 33, 35, 34, 26, 16, 15, 7, 4, 5, 2, 1, 3, 2, 1, 2, 1, 2, 1, 1, 1, 2, 1, 3, 1, 2, 2, 7, 8, 27, 21, 18, 38, 27, 32, 20, 16, 12, 4, 5, 2, 1, 3, 2, 1, 2, 1, 2, 1, 2, 1, 2, 2, 2, 2, 1, 4, 6, 14, 21, 19, 19, 39, 29, 21, 25, 16, 15, 3, 5, 2, 1, 3, 2, 1, 2, 1, 3, 1, 1, 2, 2, 2, 2, 2, 1, 5, 6, 19, 17, 23, 19, 35, 31, 25, 15, 21, 11, 3, 5, 2, 1, 3, 2, 2, 2, 2, 1, 2, 1, 3, 2, 2, 2, 2, 3, 10, 12, 19, 19, 22, 37, 27, 28, 17, 24, 8, 1, 2, 5, 2, 1, 3, 2, 3, 1, 2, 1, 2, 1, 3, 2, 3, 1, 2, 5, 9, 9, 23, 18, 30, 32, 22, 23, 19, 28, 3, 4, 4, 5, 2, 1, 3, 2, 2, 2, 2, 1, 2, 1, 2, 3, 2, 2, 2, 6, 7, 8, 23, 15, 24, 31, 26, 23, 20, 31, 6, 4, 5]",syringa_reticulata
"[1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 2, 7, 5, 9, 12, 20, 23, 24, 14, 19, 7, 18, 12, 7, 2, 0, 1, 1, 1, 1, 1, 0, 2, 0, 0, 0, 2, 0, 1, 2, 1, 2, 2, 6, 2, 3, 10, 15, 15, 14, 21, 15, 21, 18, 13, 8, 9, 2, 2, 2, 1, 2, 0, 2, 0, 2, 1, 1, 1, 0, 1, 2, 3, 3, 3, 7, 8, 14, 12, 12, 15, 19, 23, 12, 16, 12, 7, 5, 4, 1, 2, 1, 2, 0, 2, 1, 2, 0, 0, 0, 2, 2, 3, 2, 6, 3, 8, 13, 10, 11, 15, 20, 16, 9, 18, 12, 12, 6, 7, 4, 2, 1, 2, 0, 3, 2, 0, 0, 2, 1, 2, 2, 4, 2, 5, 6, 9, 9, 14, 19, 16, 15, 17, 12, 9, 9, 15, 3, 6, 2, 2, 1, 2, 3, 0, 2, 0, 2, 3, 1, 2, 3, 2, 4, 4, 7, 13, 9, 13, 26, 14, 13, 14, 16, 7, 9, 6, 6, 2, 3, 3, 1, 1, 3, 2, 0, 2, 1, 3, 2, 3, 2, 2, 1, 13, 9, 8, 11, 20, 17, 13, 14, 14, 11, 11, 5, 7, 4, 3, 3, 3, 2, 1, 2, 2, 0, 2, 3, 3, 3, 2, 2, 1, 11, 7, 8, 11, 18, 17, 11, 13, 10, 13, 12, 14, 7, 1, 4, 2, 4, 3, 2, 1, 2, 2, 0, 3, 3, 3, 3, 3, 1, 3, 9, 7, 8, 11, 22, 14, 8, 13, 8, 11, 15, 13, 7, 3, 3, 3, 5, 3, 0, 3, 2, 2, 0, 3, 1, 5, 1, 5, 1, 2, 6, 7, 11, 12, 21, 7, 12, 9, 12, 10, 10, 16, 11, 2, 5, 4, 6]",syringa_reticulata
"[2, 0, 0, 0, 0, 1, 1, 0, 1, 2, 4, 3, 17, 29, 29, 30, 27, 38, 31, 17, 15, 2, 2, 1, 1, 0, 1, 0, 0, 1, 2, 0, 0, 2, 0, 0, 2, 0, 2, 1, 1, 4, 5, 18, 30, 37, 39, 44, 20, 16, 10, 11, 3, 2, 3, 1, 0, 0, 1, 1, 2, 0, 2, 0, 2, 0, 2, 0, 4, 1, 4, 4, 12, 19, 31, 46, 40, 28, 10, 11, 11, 8, 6, 5, 2, 1, 1, 1, 0, 2, 2, 2, 0, 2, 0, 2, 0, 4, 0, 5, 9, 11, 16, 36, 42, 36, 24, 10, 11, 8, 9, 13, 5, 2, 0, 1, 2, 0, 2, 1, 2, 2, 0, 2, 0, 2, 3, 2, 10, 11, 8, 21, 33, 32, 27, 26, 16, 8, 9, 13, 10, 8, 4, 0, 0, 0, 3, 0, 2, 1, 2, 2, 0, 2, 0, 4, 12, 8, 3, 17, 30, 30, 24, 14, 21, 23, 10, 12, 8, 8, 13, 6, 0, 0, 0, 0, 3, 0, 2, 1, 2, 2, 2, 4, 9, 7, 6, 5, 24, 35, 27, 16, 10, 10, 18, 21, 10, 6, 11, 15, 9, 0, 0, 0, 0, 0, 2, 1, 1, 2, 2, 6, 11, 3, 4, 6, 15, 31, 33, 17, 13, 7, 8, 13, 21, 16, 7, 6, 16, 14, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 12, 5, 3, 4, 6, 24, 24, 18, 19, 13, 11, 8, 12, 18, 19, 11, 7, 9, 14, 12, 0, 0, 0, 0, 0, 0, 2, 1, 1, 2, 7, 6, 7, 5, 16, 13, 16, 14, 18, 15, 13, 15, 14, 17, 14, 15, 8, 8, 13, 13, 2, 0, 0, 0, 0, 0, 0, 3, 1, 2]",syringa_reticulata
